epoch,train_loss,train_accuracy,val_loss,val_accuracy
382,0.0393528308947881,98.985,0.020343871019489597,99.45
383,0.033094354584316414,99.135,0.023631270909271553,99.3
384,0.035912664438908296,99.07833333333333,0.023060705492889952,99.53
385,0.03496791291361054,99.05166666666666,0.024896986852610565,99.5
386,0.03704530809571346,99.03666666666666,0.023222651970635024,99.44
387,0.0396863635862867,98.94333333333333,0.01995850069798662,99.55
388,0.03421424903397759,99.15666666666667,0.02138815144420805,99.39
389,0.03483751422291001,99.08333333333333,0.017463645357513453,99.47
390,0.032921861712634566,99.125,0.022573254742057635,99.51
391,0.03565204210728407,99.10833333333333,0.024806059085290325,99.35
392,0.04232726454387108,98.95,0.024685572655187026,99.38
393,0.03515485675061743,99.095,0.02764640962434931,99.47
394,0.03599515866910418,99.10666666666667,0.019100908196111915,99.48
395,0.03448974459245801,99.09166666666667,0.028563864139234642,99.42
396,0.039272842998305954,99.095,0.024417120198420888,99.37
397,0.03927406364182631,99.05,0.021382973173058508,99.48
398,0.040742709958553315,98.975,0.020328688050271375,99.51
399,0.03487104886124531,99.09166666666667,0.0168906869627868,99.52
400,0.03416150895197255,99.095,0.023010937670525148,99.47
401,0.03759387724002202,99.06833333333333,0.02357144693005248,99.45
402,0.03184720158434162,99.18,0.01919170053943526,99.57
403,0.035383725341968236,99.12333333333333,0.01796655865956563,99.58
404,0.03407094928774362,99.14166666666667,0.017155779979093497,99.51
405,0.03666462401002645,99.06833333333333,0.0241228748107329,99.48
406,0.039593245205158986,98.985,0.020284256833923153,99.5
407,0.03498109232749169,99.09666666666666,0.02170797988955455,99.47
408,0.03769267642597358,99.06166666666667,0.022191613886784672,99.49
409,0.03872501279215018,99.02833333333334,0.025076021679625863,99.37
410,0.03769299984276295,99.07333333333334,0.01822757442018481,99.61
411,0.03364166619479656,99.17,0.023919935068153427,99.44
412,0.03433650131554653,99.13,0.021127361362241196,99.49
413,0.0375840994335711,99.02833333333334,0.020096125830771052,99.5
414,0.04025146512761712,98.99666666666667,0.017330374649877193,99.51
415,0.038851686618725456,99.04666666666667,0.01785640409626035,99.46
416,0.036909750188017884,99.05333333333333,0.01794398807377729,99.47
417,0.03273732881260415,99.14666666666666,0.018759115253850177,99.43
418,0.03427002723701298,99.09166666666667,0.02419890250023891,99.49
419,0.03465629432375232,99.135,0.02785191667440231,99.39
420,0.041171698058117184,99.035,0.021342071708533514,99.39
421,0.03918225040237109,99.01166666666667,0.01920561436479911,99.45
422,0.03741294771929582,99.07833333333333,0.027217383174523276,99.42
423,0.037903964538872244,99.045,0.016860310911292073,99.57
424,0.035078201419115065,99.08333333333333,0.020918441473263737,99.39
425,0.03592814764023448,99.13333333333334,0.0281852463189789,99.39
426,0.037847224503258864,99.07,0.023289488883844477,99.42
427,0.035922895841665255,99.135,0.025529663292656733,99.47
428,0.037918673930192985,99.09166666666667,0.026897523174981144,99.44
429,0.03627786810944478,99.07833333333333,0.020674763834433542,99.5
430,0.03569453633725643,99.10666666666667,0.021636434523935894,99.4
431,0.035341728171457844,99.155,0.019504833522466652,99.4
432,0.03643233480701844,99.085,0.02311236053633871,99.5
433,0.036732895880937574,99.09666666666666,0.02720192752411226,99.4
434,0.03450954174349705,99.08,0.024383871498677757,99.46
435,0.041271212806304296,98.98,0.026011088565422096,99.31
436,0.04010767846442759,99.02166666666666,0.02652526857876537,99.32
437,0.03644202179759741,99.09666666666666,0.02338065707637579,99.35
438,0.03929050104307632,99.04833333333333,0.026521333570592106,99.33
439,0.04001235729294519,98.98833333333333,0.031460248870117814,99.41
440,0.040849373001232744,98.975,0.02228506208230973,99.49
441,0.0370375713845094,99.065,0.024310753507259142,99.46
442,0.036653681013981504,99.11333333333333,0.022210283311198873,99.48
443,0.03610480671276649,99.12333333333333,0.026521581579562917,99.41
444,0.03841177376459042,99.10833333333333,0.02827099420391012,99.23
445,0.03946484864202018,99.01166666666667,0.024524278705136886,99.48
446,0.03772431670327981,99.01666666666667,0.0239737858252588,99.55
447,0.03515012639462948,99.10166666666667,0.02518182919858227,99.4
448,0.039762994283686084,99.03666666666666,0.02635486234410198,99.42
449,0.034830870363364616,99.14166666666667,0.019052304352927603,99.54
450,0.038003099046647545,99.08,0.024446705044932602,99.45
451,0.03616977853477001,99.08333333333333,0.016595579029543898,99.55
452,0.03938520755618811,99.05833333333334,0.02630710520241191,99.36
453,0.03669039166073004,99.045,0.02580486285750885,99.52
454,0.04982780410895745,98.83833333333334,0.05316098050820583,99.0
455,0.06553286687086025,98.44,0.02543583154240914,99.55
456,0.045483028525610765,98.9,0.021862356814584562,99.4
457,0.043842949358622235,98.91333333333333,0.022936013327469085,99.49
458,0.03997795357083281,98.99666666666667,0.025140915808709544,99.45
459,0.036817409240454436,99.05833333333334,0.02175373410159809,99.46
460,0.03398817956993977,99.15,0.021034460574702808,99.53
461,0.03611714603602886,99.115,0.02447422052800539,99.4
462,0.03726075032999118,99.075,0.017245023097258307,99.59
463,0.039835640757282575,99.01166666666667,0.02492482727917486,99.54
464,0.03657821769838532,99.10333333333334,0.02005146447281295,99.44
465,0.03778756837882102,99.09,0.021513050161922002,99.41
466,0.03827967713524898,99.10166666666667,0.029260154076546314,99.41
467,0.038819692123681304,99.09,0.023201174575368348,99.43
468,0.03617667788962523,99.115,0.02624913752385255,99.36
469,0.03691362006577353,99.07666666666667,0.026034434411394886,99.42
470,0.03448017846082027,99.08166666666666,0.032667058271602795,99.48
471,0.034776062085231145,99.14166666666667,0.026891749714145544,99.47
472,0.039429436339306026,99.01333333333334,0.01788831351128756,99.5
473,0.03747283317248026,99.09166666666667,0.022308992857137354,99.5
474,0.036054057691991326,99.10333333333334,0.032747935676507765,99.44
475,0.04416266611417135,98.97166666666666,0.017266299594484735,99.49
476,0.0419489697235326,99.01,0.023627959610379185,99.54
477,0.03660639444440603,99.16666666666667,0.023374763946850726,99.46
478,0.034262891025592886,99.115,0.027993905529797483,99.45
479,0.03849816437164942,99.05666666666667,0.021248764264044075,99.54
480,0.03532723540874819,99.13833333333334,0.02098732719673826,99.59
481,0.03991600555082162,99.03666666666666,0.02151577207871014,99.48
482,0.0392407393788298,99.07,0.02368867017349903,99.48
483,0.03860555617511272,99.07333333333334,0.02576752472773612,99.46
484,0.03969906316101551,99.01666666666667,0.023664626513887198,99.42
485,0.03521734944532315,99.16666666666667,0.024990166882413904,99.61
486,0.03753649645516028,99.13333333333334,0.01864611720185494,99.5
487,0.03592181042532126,99.115,0.0251461827463605,99.46
488,0.03884568223506212,98.99333333333334,0.018248717243934516,99.49
489,0.04125307580108444,99.02666666666667,0.01683180672592134,99.53
490,0.03851446864108245,99.11,0.019778618562937483,99.47
491,0.03423589050422112,99.14666666666666,0.017754631673022776,99.49
492,0.042668046931922436,98.96166666666667,0.027020429188812613,99.51
493,0.03398132037234803,99.14166666666667,0.017982401425472926,99.51
494,0.03893067299375932,99.025,0.02472001873772242,99.52
495,0.038138555992394685,99.09833333333333,0.019896473208278167,99.61
496,0.040116562878340485,99.01166666666667,0.023990398845353776,99.34
497,0.04165678150132299,98.96333333333334,0.026896450622190603,99.43
498,0.03814115974654754,99.03833333333333,0.02322699732340552,99.48
499,0.04025870020737251,99.02833333333334,0.023516740139363355,99.48
500,0.04043751328078409,99.00166666666667,0.024194837765551893,99.45
501,0.03909136214454969,99.05833333333334,0.02521932263080961,99.51
502,0.038825661852707465,99.00833333333334,0.02268874213574618,99.47
503,0.040968617060532175,99.00833333333334,0.02467254107758781,99.49
504,0.036725298476964235,99.06833333333333,0.023256720022764056,99.53
505,0.04653920007652293,98.87666666666667,0.03128581857380736,99.47
506,0.04192670474251111,98.97833333333334,0.027101389220450075,99.34
507,0.03907849484756589,99.045,0.02910570008134236,99.48
508,0.04309805275847514,98.935,0.029892775034310624,99.28
509,0.0381399489959081,99.06666666666666,0.01842911253742783,99.54
510,0.04122416041729351,99.04666666666667,0.02587985428090942,99.43
511,0.03580553895334403,99.13166666666666,0.020599373453772024,99.46
512,0.035388324897984665,99.09,0.019664514573442284,99.53
513,0.03465187623351813,99.155,0.02210486527799924,99.53
514,0.035858998011052606,99.10666666666667,0.024285608805725133,99.44
515,0.041414459243913494,98.985,0.02005624049673205,99.5
516,0.04217094354530176,99.00166666666667,0.022998172743590475,99.5
517,0.032605127615233265,99.20333333333333,0.02131987708560773,99.34
518,0.042508667547504105,98.985,0.019264501192456363,99.49
519,0.03974552972788612,99.06666666666666,0.023405508843809365,99.45
520,0.044502284532537066,98.965,0.02500957844749355,99.42
521,0.04017082290748755,99.06,0.01800266867562857,99.52
522,0.0400253494185706,99.05833333333334,0.02189929670328056,99.43
523,0.03611102836976061,99.095,0.02626995821928722,99.49
524,0.03406933624049028,99.12666666666667,0.02090391500799742,99.58
525,0.0450642958621184,98.89333333333333,0.023417421044420916,99.48
526,0.040250651327582695,99.02833333333334,0.02620929426359362,99.42
527,0.03748722481653094,99.12666666666667,0.025703015037185285,99.4
528,0.036939934753874935,99.10833333333333,0.021310579193616286,99.56
529,0.039312006242573264,99.04666666666667,0.024686142256349467,99.44
530,0.03783635199864705,99.03166666666667,0.02438644061365585,99.48
531,0.04017359538525343,99.065,0.017293372666151843,99.59
532,0.045906059489150844,98.94666666666667,0.023521727681883202,99.43
533,0.04006744593878587,99.03166666666667,0.019189889549158397,99.42
534,0.0380399216003716,99.05333333333333,0.021715240754227854,99.58
535,0.03531154851416747,99.11333333333333,0.022025158055590147,99.56
536,0.0376288502621154,99.07833333333333,0.022986019020620734,99.52
537,0.04705358641147613,98.87333333333333,0.021138638338594286,99.58
538,0.04348644215663274,98.945,0.022808381861662928,99.46
539,0.04124134407119515,99.05,0.01789675999613173,99.6
540,0.03637387721339862,99.09,0.018812300815188792,99.48
541,0.042140493609880404,98.99333333333334,0.027045231042818682,99.32
542,0.04126710382749637,99.02833333333334,0.016879329197141305,99.6
543,0.03568777092496554,99.15166666666667,0.017563912607594285,99.52
544,0.04210729343627269,98.955,0.024822050117240677,99.45
545,0.0412324178258578,99.01,0.023273056670715594,99.43
546,0.04091489487439394,99.02833333333334,0.026519485852959043,99.43
547,0.037412178083260854,99.03,0.02162496861917314,99.56
548,0.04008798736756047,99.01333333333334,0.021682424204301786,99.59
549,0.044699345568319164,98.95,0.0185072761098927,99.5
550,0.040176700430115064,99.00833333333334,0.01983751242574308,99.52
551,0.03798736247519652,99.055,0.02524702365613173,99.37
552,0.03872251416246096,99.08333333333333,0.02001908153439581,99.41
553,0.036951426576574645,99.07166666666667,0.026289189571826865,99.5
554,0.03623120298460126,99.055,0.02089911956165088,99.54
555,0.039681493271390596,99.01666666666667,0.022734190962009595,99.41
556,0.03971358638703823,99.08166666666666,0.02121644412240712,99.53
557,0.04119024830212196,99.00833333333334,0.02017229501742895,99.49
558,0.0400192682000498,99.00833333333334,0.026177192510847817,99.5
559,0.037460365667939186,99.08,0.02324388956164039,99.5
560,0.04024579765796661,99.03,0.02742600934083257,99.45
561,0.04065558953918517,99.05666666666667,0.01914499990999393,99.5
562,0.03762573568969965,99.01666666666667,0.02792575009456341,99.5
563,0.03921318965976437,99.03166666666667,0.027776066579188047,99.43
564,0.039079839273790516,99.03,0.02340548705616493,99.44
565,0.04216602233350277,99.02,0.019768190178470833,99.53
566,0.04353875435267886,98.99833333333333,0.02322633307287469,99.45
567,0.044681857203195494,98.94,0.02239554940550588,99.38
568,0.03795227830807368,99.06,0.021534209340135023,99.51
569,0.039048646162947016,99.095,0.02717064744636873,99.38
570,0.036240467158705,99.085,0.029445727335094485,99.48
571,0.041085803914566836,99.03166666666667,0.022222362913261167,99.52
572,0.03812085633327564,99.07166666666667,0.02743587994502158,99.49
573,0.04049338985433181,99.035,0.02037287484264232,99.5
574,0.04054544278853573,99.04833333333333,0.023920362139912322,99.49
575,0.03571979627211889,99.14333333333333,0.024611412558169087,99.45
576,0.03954433507099748,99.01833333333333,0.02541173233196605,99.44
577,0.037871720709155,99.07333333333334,0.025866390228151636,99.58
578,0.046444387864073115,98.88166666666666,0.024762219487235403,99.49
579,0.04402707070459922,98.95166666666667,0.02650650826768251,99.5
580,0.04298522763128082,98.97833333333334,0.030362522718385934,99.48
581,0.03934470418095588,99.02,0.031344064545714354,99.27
582,0.04677175994577507,98.90333333333334,0.02970836182803871,99.44
583,0.03998332057247559,99.02,0.024384737468735693,99.5
584,0.03923857618222634,99.03666666666666,0.021204362318862694,99.51
585,0.037632503074407575,99.10166666666667,0.02059650699973281,99.47
586,0.03391564601560434,99.13166666666666,0.025151671133271884,99.5
587,0.04239805625821464,99.025,0.02147674754310574,99.52
588,0.04026432836626967,99.03666666666666,0.02407139380966396,99.5
589,0.04055972967048486,99.01333333333334,0.02654154086186718,99.41
590,0.039173421972741686,99.04166666666667,0.023710792849358404,99.45
591,0.03674672118437787,99.12166666666667,0.025591757173203212,99.49
592,0.03899005014010084,99.06166666666667,0.021363415611410166,99.53
593,0.03650755103038003,99.13833333333334,0.02472452604671307,99.55
594,0.04217590603629748,98.99333333333334,0.022133692487560565,99.47
595,0.038569442559281984,99.06666666666666,0.03333541307185305,99.48
596,0.043933877724409105,98.95666666666666,0.024790825740410038,99.49
597,0.03906144361197948,99.07166666666667,0.024036128088522263,99.54
598,0.04086142356544733,98.94166666666666,0.03516253011961674,99.4
599,0.04016887646069129,99.00666666666666,0.024083299580321182,99.43
600,0.042439721432848215,99.015,0.044974127904352644,99.22
601,0.042151505613823734,99.00666666666666,0.025824270154758414,99.42
602,0.03731033201664686,99.04333333333334,0.023749576764348603,99.43
603,0.039497459702938796,99.08,0.023177807271131314,99.41
604,0.04081470840647817,99.00333333333333,0.026872301693161717,99.44
605,0.041593861700594426,99.04833333333333,0.021794752443078325,99.5
606,0.04028666361669699,99.08,0.03660138640979408,99.4
607,0.03829323306530714,99.04666666666667,0.03782551880981555,99.39
608,0.038428750889996685,99.12666666666667,0.0238139632303908,99.38
609,0.041918830204134186,99.015,0.026302775379863978,99.46
610,0.04108286466648181,99.01833333333333,0.026180170642512532,99.57
611,0.040013486890370646,99.03333333333333,0.02616708109103347,99.39
612,0.035959843186630557,99.105,0.029245754765131273,99.34
613,0.042184190496305625,98.99333333333334,0.02990509288025796,99.43
614,0.038177606137345235,99.07333333333334,0.030245577997516374,99.42
615,0.047951710392472646,98.90833333333333,0.01793408716733102,99.48
616,0.04724634281992912,98.99,0.022894929953191603,99.44
617,0.042746973238885405,99.05,0.030408839416181947,99.46
618,0.05094456873585781,98.975,0.03418489384649747,99.34
619,0.0860271657983462,98.21666666666667,0.02724118361875244,99.37
620,0.04919328388397892,98.89333333333333,0.023025137810595286,99.47
621,0.04387448199093342,99.00166666666667,0.02326798904062416,99.47
622,0.03645470957048237,99.095,0.024164003119658446,99.5
623,0.041816031111901006,99.02666666666667,0.020192873133895138,99.53
624,0.03786131149356564,99.09,0.02199140728141283,99.5
625,0.04113113266527653,99.01166666666667,0.029862079052414628,99.44
626,0.038440940411388874,99.12,0.022846685703086813,99.42
627,0.039324768756578365,99.095,0.025262957803971826,99.49
628,0.040393849431226654,99.06,0.02620377000170993,99.44
629,0.04127650876020392,99.045,0.018947365132113907,99.46
630,0.03921923744330803,99.0,0.02460919000180437,99.48
631,0.037164099407630664,99.15333333333334,0.030619278710241178,99.31
632,0.04244917755598823,98.965,0.019306230721599423,99.48
633,0.03833006973465284,99.06333333333333,0.026812729055199543,99.38
634,0.038761985103537636,99.08166666666666,0.025805633219749144,99.52
635,0.03480349331150452,99.13166666666666,0.02849437707987672,99.34
636,0.04071614706814289,98.99833333333333,0.021670476075433907,99.44
637,0.04322892354826133,99.01166666666667,0.024784274618342626,99.57
638,0.041364579414576295,99.02833333333334,0.025581824608435274,99.55
639,0.0387659889648358,99.06,0.02273911837986234,99.52
640,0.036213234357784195,99.12833333333333,0.02215578731512469,99.49
641,0.03777437492956718,99.07833333333333,0.020308496469510964,99.49
642,0.04531925559292237,98.95833333333333,0.027550144808274127,99.37
643,0.04002902525216341,99.02166666666666,0.024466843234453518,99.47
644,0.04047886027023196,98.94166666666666,0.02715367283800074,99.45
645,0.03821298195521037,99.11333333333333,0.022790725382938762,99.34
646,0.03633499012874284,99.12666666666667,0.025730739858454945,99.51
647,0.04210673538334668,98.95833333333333,0.022930062148974684,99.55
648,0.04609113322347402,98.95666666666666,0.02384185158468608,99.39
649,0.045844805774092674,98.915,0.02600473805264337,99.41
650,0.0399715416011711,99.06333333333333,0.02228179524744628,99.46
651,0.040744337824980416,99.04333333333334,0.030125154082431892,99.55
652,0.04129524563290179,99.0,0.024886392487171817,99.46
653,0.03900995623581111,99.07333333333334,0.03147947341537747,99.47
654,0.04259540707282722,99.02333333333333,0.03226912775474157,99.51
655,0.04110433708007137,99.03833333333333,0.02269435787328257,99.46
656,0.0425548426317672,99.01666666666667,0.032462009233620484,99.42
657,0.03934520451861123,99.06666666666666,0.02848723975925982,99.46
658,0.042463505850732323,99.07666666666667,0.025191119557002,99.44
659,0.043833732892386616,98.91166666666666,0.027570559159893305,99.37
660,0.04294959743060171,99.035,0.02662422097370836,99.52
661,0.044081955173859995,98.96,0.025331047709657013,99.48
662,0.046630644650757315,98.88666666666667,0.035063701406924885,99.3
663,0.04065143434852362,99.01333333333334,0.028259401369810803,99.41
664,0.035733631116555385,99.12333333333333,0.0275080541360192,99.43
665,0.04037508135065437,99.05333333333333,0.021620568810158874,99.43
666,0.046837133211890855,98.91333333333333,0.028235111915410015,99.45
667,0.044075817768772445,98.98166666666667,0.023319665041248664,99.38
668,0.04209691301981608,99.04166666666667,0.02669885085396818,99.48
669,0.03774214755644401,99.135,0.026394422782453988,99.54
670,0.04080000004495184,99.02666666666667,0.02713489868999818,99.49
671,0.04743606588045756,98.94,0.02282494037926808,99.51
672,0.046921495812758805,98.92166666666667,0.028849974999303276,99.45
673,0.041552759729822475,98.99666666666667,0.027965557842265117,99.34
674,0.04300067937473456,98.96833333333333,0.029460957739308093,99.54
675,0.05214663420890769,98.80833333333334,0.02302309296760359,99.47
676,0.0391877000088493,99.03166666666667,0.026088086555158953,99.48
677,0.040638599475721515,99.00333333333333,0.02540827525771456,99.57
678,0.038337509526809053,99.09,0.021460273416373774,99.5
679,0.031823609799084565,99.18833333333333,0.02429760546513134,99.41
680,0.041279689241573214,99.05166666666666,0.028605862407165113,99.38
681,0.04651255804548661,98.965,0.03291209317665998,99.47
682,0.04108428010990222,99.01166666666667,0.025743002735437767,99.48
683,0.046729784979671236,98.95166666666667,0.0275339253118349,99.35
684,0.042968858365962904,98.97833333333334,0.02671443213268576,99.51
685,0.04304271483918031,98.985,0.03422349507594481,99.42
686,0.04183593894640605,98.99166666666666,0.030476278878073207,99.35
687,0.04003730030109485,99.03166666666667,0.027172068877343553,99.45
688,0.043300894165039065,98.98166666666667,0.02460552941444282,99.48
689,0.040114643664037185,99.02333333333333,0.027992516828485532,99.44
690,0.0387826363603274,99.03833333333333,0.0403629057830065,99.47
691,0.04152584453523159,99.04333333333334,0.03437178072312381,99.48
692,0.04330028724049528,98.99833333333333,0.025865930976814708,99.41
693,0.04579802864491939,98.93166666666667,0.02336153795825085,99.44
694,0.04549588436707854,98.95833333333333,0.022046696941927076,99.52
695,0.04570065673229595,98.89,0.060647564076818275,99.08
696,0.04516529274880886,98.93833333333333,0.031713943703703944,99.44
697,0.0413774865736564,99.01833333333333,0.02594792962022766,99.49
698,0.041983514158427715,98.99666666666667,0.02875224231918437,99.54
699,0.038688172773023444,99.10666666666667,0.022960170512413607,99.56
700,0.04419653127193451,98.99833333333333,0.02082347256501671,99.53
701,0.04377450306291381,98.97,0.026643227808247308,99.49
702,0.039518408210078876,99.03666666666666,0.03275585066382846,99.44
703,0.04087350169916948,99.0,0.03258637869555678,99.5
704,0.04220096150736014,99.03833333333333,0.030165868781415157,99.5
705,0.039757969752947486,99.005,0.02289792782497243,99.54
706,0.036406883777181306,99.11666666666666,0.02498719557183756,99.45
707,0.03984601899435123,99.04666666666667,0.023854252963294856,99.44
708,0.03781589333669593,99.09166666666667,0.022265310360497097,99.41
709,0.043643538399909934,99.01333333333334,0.0230337060162914,99.48
710,0.038889624590675034,99.05333333333333,0.02310589757857265,99.55
711,0.04201402302111189,99.04,0.03187274944686437,99.48
712,0.039738774631917474,98.99666666666667,0.025454086391300552,99.52
713,0.041610170604785286,98.98,0.026197131965195773,99.53
714,0.04418897300908963,99.02166666666666,0.02806649270251637,99.44
715,0.04702540009866158,98.9,0.026748973377165378,99.57
716,0.04179581570426623,98.95666666666666,0.02159636995926985,99.35
717,0.04368428066931665,98.92666666666666,0.023644531560234282,99.52
718,0.05169968184282382,98.83833333333334,0.023621024608747983,99.45
719,0.04807973422979315,98.89833333333333,0.02523844870243886,99.56
720,0.03799382102408757,99.05666666666667,0.022478565323494695,99.52
721,0.04129889173060656,99.04166666666667,0.027902892613154835,99.5
722,0.04137474577700098,99.045,0.025735867308624073,99.37
723,0.04293017099822561,99.03166666666667,0.02248791819628195,99.52
724,0.039775157678872346,99.09833333333333,0.022931230928967126,99.39
725,0.04544112651497126,98.93166666666667,0.023458873863966334,99.45
726,0.04297700594613949,98.96666666666667,0.027895383193995645,99.46
727,0.04008702991083264,99.02,0.031473841972337685,99.46
728,0.039885945844401915,99.04833333333333,0.025170914313034882,99.52
729,0.0520009474791276,98.88666666666667,0.0229156073898921,99.62
730,0.04454944671938817,98.995,0.025385664799652295,99.57
731,0.043829869902258116,99.01166666666667,0.03178209733638741,99.49
732,0.042403194738800325,98.98333333333333,0.02177937766296669,99.53
733,0.04935976053451498,98.83,0.025252312093225555,99.28
734,0.042582155669977265,99.02,0.02450256789525529,99.58
735,0.04277655013402303,99.00166666666667,0.02456532286840411,99.45
736,0.04481534801224867,98.95666666666666,0.028138814818033642,99.25
737,0.04801186370023837,98.93833333333333,0.02878718058726954,99.46
738,0.04512741046150526,98.955,0.028576411125573215,99.44
739,0.04149085205247005,99.08,0.029125018540901874,99.48
740,0.03930892474402984,99.01833333333333,0.028450236033668624,99.46
741,0.03997456740650038,99.01833333333333,0.03183403821445337,99.51
742,0.041511676618953545,99.04166666666667,0.025215797362978718,99.45
743,0.045110714786872265,99.01333333333334,0.0261789864472099,99.39
744,0.04796185141503811,98.96833333333333,0.027370841952122284,99.46
745,0.045187372634684045,98.92666666666666,0.01869763519517146,99.48
746,0.047365784750459716,98.86333333333333,0.02904309403840025,99.46
747,0.041923144187219444,99.06333333333333,0.022973035411536682,99.52
748,0.04496903414875269,98.9,0.020404014689935135,99.55
749,0.03655279276768367,99.17666666666666,0.029200045922188916,99.42
750,0.04255567628641923,99.02333333333333,0.04823068562635633,99.58
751,0.04990286596119404,98.84833333333333,0.02323513396029508,99.42
752,0.03686009572222829,99.10333333333334,0.028895226967745106,99.48
753,0.04479389565115174,98.97333333333333,0.027105237044207114,99.36
754,0.04292280174146096,99.01666666666667,0.022479586788541655,99.36
755,0.03645965486144026,99.14833333333333,0.022498669947111194,99.43
756,0.03988637019495169,99.04833333333333,0.02096387071814388,99.47
757,0.0401893865328903,99.04666666666667,0.034238180154486327,99.36
758,0.03720658397326867,99.11833333333334,0.02555304120570654,99.47
759,0.04305462851772706,98.99166666666666,0.022551530489325525,99.38
